ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME,Year
USC00042319,20110403,SNWD,0,,,Z,,2011
USC00042319,20110403,EVAP,114,,,7,800.0,2011
USC00042319,20110403,MNPN,156,,,7,,2011
USC00042319,20110403,MXPN,272,,,7,,2011
USC00042319,20110403,WDMV,198,,,7,,2011
USW00094728,20110403,TMAX,144,,,X,2400.0,2011
USW00094728,20110403,TMIN,56,,,X,2400.0,2011
USW00094728,20110403,PRCP,0,T,,X,2400.0,2011
USW00094728,20110403,SNOW,0,,,X,,2011
USW00094728,20110403,SNWD,0,,,X,,2011
USW00094728,20110403,ADPT,-56,,,W,,2011
USW00094728,20110403,ASLP,10122,,,W,,2011
USW00094728,20110403,ASTP,10075,,,W,,2011
USW00094728,20110403,AWBT,39,,,W,,2011
USW00094728,20110403,AWND,36,,,W,,2011
USW00094728,20110403,FMTM,1333,,,X,,2011
USW00094728,20110403,PGTM,1125,,,W,,2011
USW00094728,20110403,RHAV,34,,,W,,2011
USW00094728,20110403,RHMN,22,,,W,,2011
USW00094728,20110403,RHMX,58,,,W,,2011
USW00094728,20110403,WDF2,290,,,X,,2011
USW00094728,20110403,WDF5,290,,,X,,2011
USW00094728,20110403,WSF2,76,,,X,,2011
USW00094728,20110403,WSF5,130,,,X,,2011
USW00094728,20110403,WT16,1,,,X,,2011
USW00023174,20110404,TMAX,200,,,X,2400.0,2011
USW00023174,20110404,TMIN,122,,,X,2400.0,2011
USW00023174,20110404,PRCP,0,,,X,2400.0,2011
USW00023174,20110404,ADPT,117,,,W,,2011
USW00023174,20110404,ASLP,10176,,,W,,2011
USW00023174,20110404,ASTP,10058,,,W,,2011
USW00023174,20110404,AWBT,133,,,W,,2011
USW00023174,20110404,AWND,32,,,W,,2011
USW00023174,20110404,FMTM,1901,,,X,,2011
USW00023174,20110404,PGTM,1849,,,W,,2011
USW00023174,20110404,RHAV,74,,,W,,2011
USW00023174,20110404,RHMN,59,,,W,,2011
USW00023174,20110404,RHMX,87,,,W,,2011
USW00023174,20110404,WDF2,240,,,X,,2011
USW00023174,20110404,WDF5,250,,,X,,2011
USW00023174,20110404,WSF2,89,,,X,,2011
USW00023174,20110404,WSF5,112,,,X,,2011
USC00042319,20110404,TMAX,311,,,7,800.0,2011
USC00042319,20110404,TMIN,167,,,7,800.0,2011
USC00042319,20110404,TOBS,183,,,7,800.0,2011
USC00042319,20110404,PRCP,0,,,7,800.0,2011
USC00042319,20110404,SNOW,0,,,7,,2011
USC00042319,20110404,SNWD,0,,,7,,2011
USC00042319,20110404,EVAP,152,,,7,800.0,2011
USC00042319,20110404,MNPN,128,,,7,,2011
USC00042319,20110404,MXPN,311,,,7,,2011
USC00042319,20110404,WDMV,64,,,7,,2011
USW00094728,20110404,TMAX,172,,,X,2400.0,2011
USW00094728,20110404,TMIN,61,,,X,2400.0,2011
USW00094728,20110404,PRCP,15,,,X,2400.0,2011
USW00094728,20110404,SNOW,0,,,X,,2011
USW00094728,20110404,SNWD,0,,,X,,2011
USW00094728,20110404,ADPT,56,,,W,,2011
USW00094728,20110404,ASLP,10058,,,W,,2011
USW00094728,20110404,ASTP,10007,,,W,,2011
USW00094728,20110404,AWBT,83,,,W,,2011
USW00094728,20110404,AWND,30,,,W,,2011
USW00094728,20110404,FMTM,858,,,X,,2011
USW00094728,20110404,PGTM,750,,,W,,2011
USW00094728,20110404,RHAV,68,,,W,,2011
USW00094728,20110404,RHMN,54,,,W,,2011
USW00094728,20110404,RHMX,86,,,W,,2011
USW00094728,20110404,WDF2,160,,,X,,2011
USW00094728,20110404,WDF5,160,,,X,,2011
USW00094728,20110404,WSF2,76,,,X,,2011
USW00094728,20110404,WSF5,107,,,X,,2011
USW00094728,20110404,WT16,1,,,X,,2011
USW00023174,20110405,TMAX,183,,,X,2400.0,2011
USW00023174,20110405,TMIN,139,,,X,2400.0,2011
USW00023174,20110405,PRCP,0,,,X,2400.0,2011
USW00023174,20110405,ADPT,117,,,W,,2011
USW00023174,20110405,ASLP,10146,,,W,,2011
USW00023174,20110405,ASTP,10030,,,W,,2011
USW00023174,20110405,AWBT,133,,,W,,2011
USW00023174,20110405,AWND,26,,,W,,2011
USW00023174,20110405,FMTM,1551,,,X,,2011
USW00023174,20110405,PGTM,1625,,,W,,2011
USW00023174,20110405,RHAV,78,,,W,,2011
USW00023174,20110405,RHMN,68,,,W,,2011
USW00023174,20110405,RHMX,87,,,W,,2011
USW00023174,20110405,WDF2,260,,,X,,2011
USW00023174,20110405,WDF5,230,,,X,,2011
USW00023174,20110405,WSF2,72,,,X,,2011
USW00023174,20110405,WSF5,80,,,X,,2011
USW00023174,20110405,WT01,1,,,W,,2011
USW00023174,20110405,WT08,1,,,X,,2011
USW00023174,20110405,WT13,1,,,X,,2011
USC00042319,20110405,TMAX,294,,,7,800.0,2011
USC00042319,20110405,TMIN,117,,,7,800.0,2011
USC00042319,20110405,TOBS,172,,,7,800.0,2011
USC00042319,20110405,PRCP,0,,,7,800.0,2011
USC00042319,20110405,SNOW,0,,,Z,,2011
USC00042319,20110405,SNWD,0,,,Z,,2011
USC00042319,20110405,EVAP,81,,,7,800.0,2011
USC00042319,20110405,MNPN,122,,,7,,2011
USC00042319,20110405,MXPN,294,,,7,,2011
USC00042319,20110405,WDMV,6,,,7,,2011
USW00094728,20110405,TMAX,194,,,X,2400.0,2011
USW00094728,20110405,TMIN,50,,,X,2400.0,2011
USW00094728,20110405,PRCP,41,,,X,2400.0,2011
USW00094728,20110405,SNOW,0,,,X,,2011
USW00094728,20110405,SNWD,0,,,X,,2011
USW00094728,20110405,ADPT,44,,,W,,2011
USW00094728,20110405,ASLP,9973,,,W,,2011
USW00094728,20110405,ASTP,9915,,,W,,2011
USW00094728,20110405,AWBT,78,,,W,,2011
USW00094728,20110405,AWND,47,,,W,,2011
USW00094728,20110405,FMTM,1021,,,X,,2011
USW00094728,20110405,PGTM,1348,,,W,,2011
USW00094728,20110405,RHAV,66,,,W,,2011
USW00094728,20110405,RHMN,40,,,W,,2011
USW00094728,20110405,RHMX,87,,,W,,2011
USW00094728,20110405,WDF2,290,,,X,,2011
USW00094728,20110405,WDF5,310,,,X,,2011
USW00094728,20110405,WSF2,94,,,X,,2011
USW00094728,20110405,WSF5,148,,,X,,2011
USW00094728,20110405,WT01,1,,,W,,2011
USW00094728,20110405,WT08,1,,,W,,2011
USW00094728,20110405,WT13,1,,,X,,2011
USW00094728,20110405,WT16,1,,,X,,2011
USW00023174,20110406,TMAX,200,,,X,2400.0,2011
USW00023174,20110406,TMIN,139,,,X,2400.0,2011
USW00023174,20110406,PRCP,0,,,X,2400.0,2011
USW00023174,20110406,ADPT,111,,,W,,2011
USW00023174,20110406,ASLP,10146,,,W,,2011
USW00023174,20110406,ASTP,10030,,,W,,2011
USW00023174,20110406,AWBT,133,,,W,,2011
USW00023174,20110406,AWND,27,,,W,,2011
USW00023174,20110406,FMTM,1617,,,X,,2011
USW00023174,20110406,PGTM,1616,,,W,,2011
USW00023174,20110406,RHAV,72,,,W,,2011
USW00023174,20110406,RHMN,60,,,W,,2011
USW00023174,20110406,RHMX,83,,,W,,2011
USW00023174,20110406,WDF2,270,,,X,,2011
USW00023174,20110406,WDF5,280,,,X,,2011
USW00023174,20110406,WSF2,67,,,X,,2011
USW00023174,20110406,WSF5,89,,,X,,2011
USC00042319,20110406,TMAX,333,,,7,800.0,2011
USC00042319,20110406,TMIN,106,,,7,800.0,2011
USC00042319,20110406,TOBS,244,,,7,800.0,2011
USC00042319,20110406,PRCP,0,,,7,800.0,2011
USC00042319,20110406,SNOW,0,,,7,,2011
USC00042319,20110406,SNWD,0,,,7,,2011
USC00042319,20110406,EVAP,114,,,7,800.0,2011
USC00042319,20110406,MNPN,144,,,7,,2011
USC00042319,20110406,MXPN,322,,,7,,2011
USC00042319,20110406,WDMV,29,,,7,,2011
USW00094728,20110406,TMAX,128,,,X,2400.0,2011
USW00094728,20110406,TMIN,33,,,X,2400.0,2011
USW00094728,20110406,PRCP,23,,,X,2400.0,2011
USW00094728,20110406,SNOW,0,,,X,,2011
USW00094728,20110406,SNWD,0,,,X,,2011
USW00094728,20110406,ADPT,-22,,,W,,2011
USW00094728,20110406,ASLP,10146,,,W,,2011
USW00094728,20110406,ASTP,10095,,,W,,2011
USW00094728,20110406,AWBT,33,,,W,,2011
USW00094728,20110406,AWND,30,,,W,,2011
USW00094728,20110406,FMTM,1302,,,X,,2011
USW00094728,20110406,PGTM,1302,,,W,,2011
USW00094728,20110406,RHAV,55,,,W,,2011
USW00094728,20110406,RHMN,24,,,W,,2011
USW00094728,20110406,RHMX,85,,,W,,2011
USW00094728,20110406,WDF2,240,,,X,,2011
USW00094728,20110406,WDF5,230,,,X,,2011
USW00094728,20110406,WSF2,80,,,X,,2011
USW00094728,20110406,WSF5,107,,,X,,2011
USW00094728,20110406,WT08,1,,,W,,2011
USW00094728,20110406,WT16,1,,,X,,2011
USW00023174,20110407,TMAX,167,,,X,2400.0,2011
USW00023174,20110407,TMIN,111,,,X,2400.0,2011
USW00023174,20110407,PRCP,0,T,,X,2400.0,2011
USW00023174,20110407,ADPT,78,,,W,,2011
USW00023174,20110407,ASLP,10122,,,W,,2011
USW00023174,20110407,ASTP,10003,,,W,,2011
USW00023174,20110407,AWBT,111,,,W,,2011
USW00023174,20110407,AWND,72,,,W,,2011
USW00023174,20110407,FMTM,1442,,,X,,2011
USW00023174,20110407,PGTM,1441,,,W,,2011
USW00023174,20110407,RHAV,65,,,W,,2011
USW00023174,20110407,RHMN,52,,,W,,2011
USW00023174,20110407,RHMX,81,,,W,,2011
USW00023174,20110407,WDF2,270,,,X,,2011
USW00023174,20110407,WDF5,270,,,X,,2011
USW00023174,20110407,WSF2,143,,,X,,2011
USW00023174,20110407,WSF5,165,,,X,,2011
USW00023174,20110407,WT14,1,,,X,,2011
USW00023174,20110407,WT16,1,,,X,,2011
USC00042319,20110407,TMAX,333,,,7,800.0,2011
USC00042319,20110407,TMIN,183,,,7,800.0,2011
USC00042319,20110407,TOBS,222,,,7,800.0,2011
USC00042319,20110407,PRCP,0,,,7,800.0,2011
USC00042319,20110407,SNOW,0,,,Z,,2011
USC00042319,20110407,SNWD,0,,,Z,,2011
USC00042319,20110407,EVAP,97,,,7,800.0,2011
USC00042319,20110407,MNPN,144,,,7,,2011
USC00042319,20110407,MXPN,322,,,7,,2011
USC00042319,20110407,WDMV,80,,,7,,2011
USW00094728,20110407,TMAX,111,,,X,2400.0,2011
USW00094728,20110407,TMIN,56,,,X,2400.0,2011
USW00094728,20110407,PRCP,5,,,X,2400.0,2011
USW00094728,20110407,SNOW,0,,,X,,2011
USW00094728,20110407,SNWD,0,,,X,,2011
USW00094728,20110407,ADPT,22,,,W,,2011
USW00094728,20110407,ASLP,10193,,,W,,2011
USW00094728,20110407,ASTP,10142,,,W,,2011
USW00094728,20110407,AWBT,50,,,W,,2011
USW00094728,20110407,AWND,29,,,W,,2011
USW00094728,20110407,FMTM,832,,,X,,2011
USW00094728,20110407,PGTM,831,,,W,,2011
USW00094728,20110407,RHAV,71,,,W,,2011
USW00094728,20110407,RHMN,57,,,W,,2011
USW00094728,20110407,RHMX,85,,,W,,2011
USW00094728,20110407,WDF2,60,,,X,,2011
USW00094728,20110407,WDF5,40,,,X,,2011
USW00094728,20110407,WSF2,72,,,X,,2011
USW00094728,20110407,WSF5,98,,,X,,2011
USW00094728,20110407,WT16,1,,,X,,2011
USW00023174,20110408,TMAX,139,,,X,2400.0,2011
USW00023174,20110408,TMIN,89,,,X,2400.0,2011
USW00023174,20110408,PRCP,0,,,X,2400.0,2011
USW00023174,20110408,ADPT,17,,,W,,2011
USW00023174,20110408,ASLP,10095,,,W,,2011
USW00023174,20110408,ASTP,9976,,,W,,2011
USW00023174,20110408,AWBT,67,,,W,,2011
USW00023174,20110408,AWND,46,,,W,,2011
USW00023174,20110408,FMTM,11,,,X,,2011
USW00023174,20110408,PGTM,11,,,W,,2011
USW00023174,20110408,RHAV,52,,,W,,2011
USW00023174,20110408,RHMN,42,,,W,,2011
USW00023174,20110408,RHMX,61,,,W,,2011
USW00023174,20110408,WDF2,270,,,X,,2011
USW00023174,20110408,WDF5,270,,,X,,2011
USW00023174,20110408,WSF2,98,,,X,,2011
USW00023174,20110408,WSF5,112,,,X,,2011
USC00042319,20110408,TMAX,261,,,7,800.0,2011
USC00042319,20110408,TMIN,106,,,7,800.0,2011
USC00042319,20110408,TOBS,128,,,7,800.0,2011
USC00042319,20110408,PRCP,0,,,7,800.0,2011
USC00042319,20110408,SNOW,0,,,7,,2011
USC00042319,20110408,SNWD,0,,,7,,2011
USC00042319,20110408,EVAP,152,,,7,800.0,2011
USC00042319,20110408,MNPN,94,,,7,,2011
USC00042319,20110408,MXPN,256,,,7,,2011
USC00042319,20110408,WDMV,143,,,7,,2011
USW00094728,20110408,TMAX,94,,,X,2400.0,2011
USW00094728,20110408,TMIN,56,,,X,2400.0,2011
USW00094728,20110408,PRCP,0,,,X,2400.0,2011
USW00094728,20110408,SNOW,0,,,X,,2011
USW00094728,20110408,SNWD,0,,,X,,2011
USW00094728,20110408,ADPT,11,,,W,,2011
USW00094728,20110408,ASLP,10224,,,W,,2011
USW00094728,20110408,ASTP,10173,,,W,,2011
USW00094728,20110408,AWBT,44,,,W,,2011
USW00094728,20110408,AWND,20,,,W,,2011
USW00094728,20110408,FMTM,927,,,X,,2011
USW00094728,20110408,PGTM,1541,,,W,,2011
USW00094728,20110408,RHAV,66,,,W,,2011
USW00094728,20110408,RHMN,46,,,W,,2011
USW00094728,20110408,RHMX,80,,,W,,2011
USW00094728,20110408,WDF2,60,,,X,,2011
USW00094728,20110408,WDF5,200,,,X,,2011
USW00094728,20110408,WSF2,58,,,X,,2011
USW00094728,20110408,WSF5,72,,,X,,2011
USW00094728,20110408,WT08,1,,,X,,2011
USW00023174,20110409,TMAX,150,,,X,2400.0,2011
USW00023174,20110409,TMIN,67,,,X,2400.0,2011
USW00023174,20110409,PRCP,0,,,X,2400.0,2011
USW00023174,20110409,ADPT,28,,,W,,2011
USW00023174,20110409,ASLP,10166,,,W,,2011
USW00023174,20110409,ASTP,10047,,,W,,2011
USW00023174,20110409,AWBT,78,,,W,,2011
USW00023174,20110409,AWND,37,,,W,,2011
USW00023174,20110409,FMTM,1526,,,X,,2011
USW00023174,20110409,PGTM,1525,,,W,,2011
USW00023174,20110409,RHAV,56,,,W,,2011
USW00023174,20110409,RHMN,38,,,W,,2011
USW00023174,20110409,RHMX,71,,,W,,2011
USW00023174,20110409,WDF2,260,,,X,,2011
USW00023174,20110409,WDF5,250,,,X,,2011
USW00023174,20110409,WSF2,94,,,X,,2011
USW00023174,20110409,WSF5,112,,,X,,2011
USC00042319,20110409,TMAX,161,,,7,800.0,2011
USC00042319,20110409,TMIN,94,,,7,800.0,2011
USC00042319,20110409,TOBS,128,,,7,800.0,2011
USC00042319,20110409,PRCP,0,,,7,800.0,2011
USC00042319,20110409,SNOW,0,,,7,,2011
USC00042319,20110409,SNWD,0,,,7,,2011
USC00042319,20110409,EVAP,41,,,7,800.0,2011
USC00042319,20110409,MNPN,83,,,7,,2011
USC00042319,20110409,MXPN,206,,,7,,2011
USC00042319,20110409,WDMV,122,,,7,,2011
USW00094728,20110409,TMAX,144,,,X,2400.0,2011
USW00094728,20110409,TMIN,44,,,X,2400.0,2011
USW00094728,20110409,PRCP,0,,,X,2400.0,2011
USW00094728,20110409,SNOW,0,,,X,,2011
USW00094728,20110409,SNWD,0,,,X,,2011
USW00094728,20110409,ADPT,-17,,,W,,2011
USW00094728,20110409,ASLP,10210,,,W,,2011
USW00094728,20110409,ASTP,10163,,,W,,2011
USW00094728,20110409,AWBT,44,,,W,,2011
USW00094728,20110409,AWND,22,,,W,,2011
USW00094728,20110409,FMTM,1604,,,X,,2011
USW00094728,20110409,PGTM,1343,,,W,,2011
USW00094728,20110409,RHAV,52,,,W,,2011
USW00094728,20110409,RHMN,27,,,W,,2011
USW00094728,20110409,RHMX,86,,,W,,2011
USW00094728,20110409,WDF2,130,,,X,,2011
USW00094728,20110409,WDF5,140,,,X,,2011
USW00094728,20110409,WSF2,54,,,X,,2011
USW00094728,20110409,WSF5,72,,,X,,2011
USW00094728,20110409,WT01,1,,,W,,2011
USW00094728,20110409,WT08,1,,,X,,2011
USW00094728,20110409,WT13,1,,,X,,2011
USW00023174,20110410,TMAX,178,,,X,2400.0,2011
USW00023174,20110410,TMIN,89,,,X,2400.0,2011
USW00023174,20110410,PRCP,0,,,X,2400.0,2011
USW00023174,20110410,ADPT,67,,,W,,2011
USW00023174,20110410,ASLP,10240,,,W,,2011
USW00023174,20110410,ASTP,10122,,,W,,2011
USW00023174,20110410,AWBT,100,,,W,,2011
USW00023174,20110410,AWND,35,,,W,,2011
USW00023174,20110410,FMTM,1744,,,X,,2011
USW00023174,20110410,PGTM,1512,,,W,,2011
USW00023174,20110410,RHAV,63,,,W,,2011
USW00023174,20110410,RHMN,50,,,W,,2011
USW00023174,20110410,RHMX,77,,,W,,2011
USW00023174,20110410,WDF2,280,,,X,,2011
USW00023174,20110410,WDF5,270,,,X,,2011
USW00023174,20110410,WSF2,89,,,X,,2011
USW00023174,20110410,WSF5,112,,,X,,2011
USC00042319,20110410,TMAX,228,,,7,800.0,2011
USC00042319,20110410,TMIN,100,,,7,800.0,2011
USC00042319,20110410,TOBS,144,,,7,800.0,2011
USC00042319,20110410,PRCP,0,,,7,800.0,2011
USC00042319,20110410,SNOW,0,,,Z,,2011
USC00042319,20110410,SNWD,0,,,Z,,2011
USC00042319,20110410,EVAP,56,,,7,800.0,2011
USC00042319,20110410,MNPN,78,,,7,,2011
USC00042319,20110410,MXPN,250,,,7,,2011
USC00042319,20110410,WDMV,21,,,7,,2011
USW00094728,20110410,TMAX,133,,,X,2400.0,2011
USW00094728,20110410,TMIN,78,,,X,2400.0,2011
USW00094728,20110410,PRCP,0,,,X,2400.0,2011
USW00094728,20110410,SNOW,0,,,X,,2011
USW00094728,20110410,SNWD,0,,,X,,2011
USW00094728,20110410,ADPT,17,,,W,,2011
USW00094728,20110410,ASLP,10190,,,W,,2011
USW00094728,20110410,ASTP,10146,,,W,,2011
USW00094728,20110410,AWBT,67,,,W,,2011
USW00094728,20110410,AWND,18,,,W,,2011
USW00094728,20110410,FMTM,1811,,,X,,2011
USW00094728,20110410,PGTM,2201,,,W,,2011
USW00094728,20110410,RHAV,56,,,W,,2011
USW00094728,20110410,RHMN,39,,,W,,2011
USW00094728,20110410,RHMX,83,,,W,,2011
USW00094728,20110410,WDF2,150,,,X,,2011
USW00094728,20110410,WDF5,140,,,X,,2011
USW00094728,20110410,WSF2,58,,,X,,2011
USW00094728,20110410,WSF5,72,,,X,,2011
USW00023174,20110411,TMAX,189,,,X,2400.0,2011
USW00023174,20110411,TMIN,117,,,X,2400.0,2011
USW00023174,20110411,PRCP,0,,,X,2400.0,2011
USW00023174,20110411,ADPT,83,,,W,,2011
USW00023174,20110411,ASLP,10203,,,W,,2011
USW00023174,20110411,ASTP,10081,,,W,,2011
USW00023174,20110411,AWBT,117,,,W,,2011
USW00023174,20110411,AWND,36,,,W,,2011
USW00023174,20110411,FMTM,1538,,,X,,2011
USW00023174,20110411,PGTM,1537,,,W,,2011
USW00023174,20110411,RHAV,65,,,W,,2011
USW00023174,20110411,RHMN,49,,,W,,2011
USW00023174,20110411,RHMX,81,,,W,,2011
USW00023174,20110411,WDF2,250,,,X,,2011
USW00023174,20110411,WDF5,250,,,X,,2011
USW00023174,20110411,WSF2,94,,,X,,2011
USW00023174,20110411,WSF5,116,,,X,,2011
USC00042319,20110411,TMAX,272,,,7,800.0,2011
USC00042319,20110411,TMIN,117,,,7,800.0,2011
USC00042319,20110411,TOBS,156,,,7,800.0,2011
USC00042319,20110411,PRCP,0,,,7,800.0,2011
USC00042319,20110411,SNOW,0,,,7,,2011
USC00042319,20110411,SNWD,0,,,7,,2011
USC00042319,20110411,EVAP,79,,,7,800.0,2011
USC00042319,20110411,MNPN,83,,,7,,2011
USC00042319,20110411,MXPN,294,,,7,,2011
USC00042319,20110411,WDMV,45,,,7,,2011
USW00094728,20110411,TMAX,272,,,X,2400.0,2011
USW00094728,20110411,TMIN,100,,,X,2400.0,2011
USW00094728,20110411,PRCP,0,T,,X,2400.0,2011
USW00094728,20110411,SNOW,0,,,X,,2011
USW00094728,20110411,SNWD,0,,,X,,2011
USW00094728,20110411,ADPT,122,,,W,,2011
USW00094728,20110411,ASLP,10054,,,W,,2011
USW00094728,20110411,ASTP,10020,,,W,,2011
USW00094728,20110411,AWBT,150,,,W,,2011
USW00094728,20110411,AWND,31,,,W,,2011
USW00094728,20110411,FMTM,2355,,,X,,2011
USW00094728,20110411,PGTM,545,,,W,,2011
USW00094728,20110411,RHAV,70,,,W,,2011
USW00094728,20110411,RHMN,45,,,W,,2011
USW00094728,20110411,RHMX,93,,,W,,2011
USW00094728,20110411,WDF2,250,,,X,,2011
USW00094728,20110411,WDF5,240,,,X,,2011
USW00094728,20110411,WSF2,63,,,X,,2011
USW00094728,20110411,WSF5,98,,,X,,2011
USW00094728,20110411,WT01,1,,,W,,2011
USW00094728,20110411,WT08,1,,,X,,2011
USW00094728,20110411,WT13,1,,,X,,2011
USW00094728,20110411,WT16,1,,,X,,2011
USW00023174,20110412,TMAX,183,,,X,2400.0,2011
USW00023174,20110412,TMIN,117,,,X,2400.0,2011
USW00023174,20110412,PRCP,0,,,X,2400.0,2011
USW00023174,20110412,ADPT,100,,,W,,2011
USW00023174,20110412,ASLP,10166,,,W,,2011
USW00023174,20110412,ASTP,10047,,,W,,2011
USW00023174,20110412,AWBT,122,,,W,,2011
USW00023174,20110412,AWND,35,,,W,,2011
USW00023174,20110412,FMTM,1451,,,X,,2011
USW00023174,20110412,PGTM,1349,,,W,,2011
USW00023174,20110412,RHAV,74,,,W,,2011
USW00023174,20110412,RHMN,59,,,W,,2011
USW00023174,20110412,RHMX,86,,,W,,2011
USW00023174,20110412,WDF2,270,,,X,,2011
USW00023174,20110412,WDF5,240,,,X,,2011
USW00023174,20110412,WSF2,76,,,X,,2011
USW00023174,20110412,WSF5,107,,,X,,2011
USW00023174,20110412,WT08,1,,,X,,2011
USC00042319,20110412,TMAX,272,,,7,800.0,2011
USC00042319,20110412,TMIN,128,,,7,800.0,2011
USC00042319,20110412,TOBS,178,,,7,800.0,2011
USC00042319,20110412,PRCP,0,,,7,800.0,2011
USC00042319,20110412,SNOW,0,,,Z,,2011
USC00042319,20110412,SNWD,0,,,Z,,2011
USC00042319,20110412,EVAP,66,,,7,800.0,2011
USC00042319,20110412,MNPN,156,,,7,,2011
USC00042319,20110412,MXPN,300,,,7,,2011
USC00042319,20110412,WDMV,26,,,7,,2011
USW00094728,20110412,TMAX,222,,,X,2400.0,2011
USW00094728,20110412,TMIN,72,,,X,2400.0,2011
USW00094728,20110412,PRCP,277,,,X,2400.0,2011
USW00094728,20110412,SNOW,0,,,X,,2011
USW00094728,20110412,SNWD,0,,,X,,2011
USW00094728,20110412,ADPT,78,,,W,,2011
USW00094728,20110412,ASLP,10112,,,W,,2011
USW00094728,20110412,ASTP,10081,,,W,,2011
USW00094728,20110412,AWBT,106,,,W,,2011
USW00094728,20110412,AWND,48,,,W,,2011
USW00094728,20110412,FMTM,2346,,,X,,2011
USW00094728,20110412,PGTM,2345,,,W,,2011
USW00094728,20110412,RHAV,70,,,W,,2011
USW00094728,20110412,RHMN,48,,,W,,2011
USW00094728,20110412,RHMX,89,,,W,,2011
USW00094728,20110412,WDF2,50,,,X,,2011
USW00094728,20110412,WDF5,60,,,X,,2011
USW00094728,20110412,WSF2,116,,,X,,2011
USW00094728,20110412,WSF5,148,,,X,,2011
USW00094728,20110412,WT01,1,,,W,,2011
USW00094728,20110412,WT13,1,,,X,,2011
USW00094728,20110412,WT16,1,,,X,,2011
USW00023174,20110413,TMAX,172,,,X,2400.0,2011
USW00023174,20110413,TMIN,128,,,X,2400.0,2011
USW00023174,20110413,PRCP,0,,,X,2400.0,2011
USW00023174,20110413,ADPT,67,,,W,,2011
USW00023174,20110413,ASLP,10203,,,W,,2011
USW00023174,20110413,ASTP,10085,,,W,,2011
USW00023174,20110413,AWBT,111,,,W,,2011
USW00023174,20110413,AWND,47,,,W,,2011
USW00023174,20110413,FMTM,2309,,,X,,2011
USW00023174,20110413,PGTM,2321,,,W,,2011
USW00023174,20110413,RHAV,59,,,W,,2011
USW00023174,20110413,RHMN,28,,,W,,2011
USW00023174,20110413,RHMX,81,,,W,,2011
USW00023174,20110413,WDF2,310,,,X,,2011
USW00023174,20110413,WDF5,310,,,X,,2011
USW00023174,20110413,WSF2,103,,,X,,2011
USW00023174,20110413,WSF5,139,,,X,,2011
USC00042319,20110413,TMAX,328,,,7,800.0,2011
USC00042319,20110413,TMIN,178,,,7,800.0,2011
USC00042319,20110413,TOBS,206,,,7,800.0,2011
USC00042319,20110413,PRCP,0,,,7,800.0,2011
USC00042319,20110413,SNOW,0,,,Z,,2011
USC00042319,20110413,SNWD,0,,,Z,,2011
USC00042319,20110413,EVAP,127,,,7,800.0,2011
USC00042319,20110413,MNPN,133,,,7,,2011
USC00042319,20110413,MXPN,322,,,7,,2011
USC00042319,20110413,WDMV,79,,,7,,2011
USW00094728,20110413,TMAX,100,,,X,2400.0,2011
USW00094728,20110413,TMIN,61,,,X,2400.0,2011
USW00094728,20110413,PRCP,97,,,X,2400.0,2011
USW00094728,20110413,SNOW,0,,,X,,2011
USW00094728,20110413,SNWD,0,,,X,,2011
USW00094728,20110413,ADPT,67,,,W,,2011
USW00094728,20110413,ASLP,10122,,,W,,2011
USW00094728,20110413,ASTP,10075,,,W,,2011
USW00094728,20110413,AWBT,72,,,W,,2011
USW00094728,20110413,AWND,53,,,W,,2011
USW00094728,20110413,FMTM,754,,,X,,2011
USW00094728,20110413,PGTM,754,,,W,,2011
USW00094728,20110413,RHAV,92,,,W,,2011
USW00094728,20110413,RHMN,79,,,W,,2011
USW00094728,20110413,RHMX,97,,,W,,2011
USW00094728,20110413,WDF2,60,,,X,,2011
USW00094728,20110413,WDF5,60,,,X,,2011
USW00094728,20110413,WSF2,143,,,X,,2011
USW00094728,20110413,WSF5,179,,,X,,2011
USW00094728,20110413,WT01,1,,,W,,2011
USW00094728,20110413,WT13,1,,,X,,2011
USW00094728,20110413,WT16,1,,,X,,2011
USW00023174,20110414,TMAX,228,,,X,2400.0,2011
USW00023174,20110414,TMIN,111,,,X,2400.0,2011
USW00023174,20110414,PRCP,0,,,X,2400.0,2011
USW00023174,20110414,ADPT,17,,,W,,2011
USW00023174,20110414,ASLP,10217,,,W,,2011
USW00023174,20110414,ASTP,10098,,,W,,2011
USW00023174,20110414,AWBT,106,,,W,,2011
USW00023174,20110414,AWND,41,,,W,,2011
USW00023174,20110414,FMTM,1623,,,X,,2011
USW00023174,20110414,PGTM,1647,,,W,,2011
USW00023174,20110414,RHAV,40,,,W,,2011
USW00023174,20110414,RHMN,7,,,W,,2011
USW00023174,20110414,RHMX,72,,,W,,2011
USW00023174,20110414,WDF2,270,,,X,,2011
USW00023174,20110414,WDF5,270,,,X,,2011
USW00023174,20110414,WSF2,112,,,X,,2011
USW00023174,20110414,WSF5,130,,,X,,2011
USC00042319,20110414,TMAX,311,,,7,800.0,2011
USC00042319,20110414,TMIN,161,,,7,800.0,2011
USC00042319,20110414,TOBS,183,,,7,800.0,2011
USC00042319,20110414,PRCP,0,,,7,800.0,2011
USC00042319,20110414,SNOW,0,,,7,,2011
USC00042319,20110414,SNWD,0,,,7,,2011
USC00042319,20110414,EVAP,132,,,7,800.0,2011
USC00042319,20110414,MNPN,111,,,7,,2011
